metric,k,actual_user,actual_sample,predicted_user,is_correct,score,neighbor_count,neighbors_json,distances_by_user_json
bray_curtis,5,Sylwia,3,Sylwia,True,0.143436,5,"[{""distance"": 0.13974680462786804, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 0.14712446233946164, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 0.16253390173409568, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 0.16841587579023254, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 0.20763362538581692, ""sample"": 3, ""user"": ""Majkel""}]","{""Majkel"": 0.18802475058802473, ""Mateusz"": 0.16253390173409568, ""Sylwia"": 0.14343563348366484}"
bray_curtis,5,Sylwia,4,Sylwia,True,0.233805,5,"[{""distance"": 0.18145040950888486, ""sample"": 4, ""user"": ""Mateusz""}, {""distance"": 0.20420379401644745, ""sample"": 2, ""user"": ""Olo""}, {""distance"": 0.22935901055335237, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 0.2382518106641959, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 0.2409452148573782, ""sample"": 5, ""user"": ""Lukasz""}]","{""Lukasz"": 0.2409452148573782, ""Mateusz"": 0.18145040950888486, ""Olo"": 0.20420379401644745, ""Sylwia"": 0.23380541060877413}"
bray_curtis,5,Sylwia,5,Mateusz,False,0.160256,5,"[{""distance"": 0.11596757983760678, ""sample"": 1, ""user"": ""Majkel""}, {""distance"": 0.1461633496972206, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 0.16152976430433083, ""sample"": 3, ""user"": ""Lukasz""}, {""distance"": 0.1743487650740194, ""sample"": 3, ""user"": ""Mateusz""}, {""distance"": 0.17747053647132777, ""sample"": 5, ""user"": ""Marcin""}]","{""Lukasz"": 0.16152976430433083, ""Majkel"": 0.11596757983760678, ""Marcin"": 0.17747053647132777, ""Mateusz"": 0.16025605738562}"
bray_curtis,5,Ulung,1,Ulung,True,0.242806,5,"[{""distance"": 0.2261969117687756, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 0.22980737103727036, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 0.2558043955154727, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 0.2626989672099751, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 0.29785791773082776, ""sample"": 3, ""user"": ""Nick:)""}]","{""Bartek"": 0.2626989672099751, ""Nick:)"": 0.2620274147498017, ""Ulung"": 0.24280588327637154}"
bray_curtis,5,Ulung,2,Ulung,True,0.209396,5,"[{""distance"": 0.1509792586417378, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 0.18898526728663273, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 0.22980737103727036, ""sample"": 1, ""user"": ""Ulung""}, {""distance"": 0.2765700095503289, ""sample"": 4, ""user"": ""Bartek""}, {""distance"": 0.27715697927385746, ""sample"": 3, ""user"": ""Nick:)""}]","{""Bartek"": 0.2765700095503289, ""Nick:)"": 0.21406811895779765, ""Ulung"": 0.20939631916195156}"
bray_curtis,5,Ulung,3,Ulung,True,0.222395,5,"[{""distance"": 0.18898526728663273, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 0.21759392669419667, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 0.21885093887682466, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 0.2558043955154727, ""sample"": 1, ""user"": ""Ulung""}, {""distance"": 0.28363344274549357, ""sample"": 3, ""user"": ""Nick:)""}]","{""Bartek"": 0.21759392669419667, ""Nick:)"": 0.2512421908111591, ""Ulung"": 0.2223948314010527}"
bray_curtis,5,Ulung,4,Nick:),False,0.2081,5,"[{""distance"": 0.1346519147813547, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 0.21448530112206943, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 0.2709173108699228, ""sample"": 4, ""user"": ""Bartek""}, {""distance"": 0.27516384521102755, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 0.3016473785284106, ""sample"": 2, ""user"": ""Ulung""}]","{""Bartek"": 0.2709173108699228, ""Nick:)"": 0.20810035370481725, ""Ulung"": 0.3016473785284106}"
bray_curtis,5,Ulung,5,Bartek,False,0.344616,5,"[{""distance"": 0.2031059331782238, ""sample"": 1, ""user"": ""Bartek""}, {""distance"": 0.3961302500945013, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 0.4052416778963671, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 0.456469912723565, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 0.48612651598185486, ""sample"": 4, ""user"": ""Bartek""}]","{""Bartek"": 0.3446162245800393, ""Nick:)"": 0.4308557953099661, ""Ulung"": 0.3961302500945013}"
bray_curtis,7,,1,HETER,False,0.21866,7,"[{""distance"": 0.14870955440074948, ""sample"": 4, ""user"": ""Majkel""}, {""distance"": 0.17769136475796984, ""sample"": 1, ""user"": ""Grzes""}, {""distance"": 0.1934314428775552, ""sample"": 5, ""user"": ""Marcin""}, {""distance"": 0.19718566072575675, ""sample"": 1, ""user"": ""Lukasz""}, {""distance"": 0.20048325532870204, ""sample"": 3, ""user"": ""Olo""}, {""distance"": 0.2186438252987761, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 0.2186755886549524, ""sample"": 2, ""user"": ""HETER""}]","{""Grzes"": 0.17769136475796984, ""HETER"": 0.21865970697686427, ""Lukasz"": 0.19718566072575675, ""Majkel"": 0.14870955440074948, ""Marcin"": 0.1934314428775552, ""Olo"": 0.20048325532870204}"
bray_curtis,7,67,2,Michał Woźniak,False,0.295343,7,"[{""distance"": 0.1213495856748059, ""sample"": 4, ""user"": ""67""}, {""distance"": 0.2664468641713055, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.2799373572005287, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.2942772474729568, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.30824315142077435, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.3278117636519451, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.32974248732439326, ""sample"": 4, ""user"": ""Rita skeeter""}]","{""67"": 0.1213495856748059, ""Micha\u0142 Wo\u017aniak"": 0.2953432767835021, ""Rita skeeter"": 0.32974248732439326}"
bray_curtis,7,67,3,67,True,0.270878,7,"[{""distance"": 0.036073700587421695, ""sample"": 5, ""user"": ""67""}, {""distance"": 0.335824316235674, ""sample"": 2, ""user"": ""67""}, {""distance"": 0.44073498808963796, ""sample"": 4, ""user"": ""67""}, {""distance"": 0.507000157328542, ""sample"": 4, ""user"": ""Rita skeeter""}, {""distance"": 0.5528064282824053, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.5628484218675148, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.5734318954868938, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""67"": 0.2708776683042446, ""Micha\u0142 Wo\u017aniak"": 0.5630289152122713, ""Rita skeeter"": 0.507000157328542}"
bray_curtis,7,67,4,Michał Woźniak,False,0.206461,7,"[{""distance"": 0.1213495856748059, ""sample"": 2, ""user"": ""67""}, {""distance"": 0.17619050216009613, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.19027960423599916, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.20529639633617688, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.21996193174787745, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.24057819685872134, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.24603484056325342, ""sample"": 3, ""user"": ""Rita skeeter""}]","{""67"": 0.1213495856748059, ""Micha\u0142 Wo\u017aniak"": 0.2064613262677742, ""Rita skeeter"": 0.24603484056325342}"
bray_curtis,7,67,5,67,True,0.283376,7,"[{""distance"": 0.036073700587421695, ""sample"": 3, ""user"": ""67""}, {""distance"": 0.36744661209299156, ""sample"": 2, ""user"": ""67""}, {""distance"": 0.44660775034925376, ""sample"": 4, ""user"": ""67""}, {""distance"": 0.5333197742375771, ""sample"": 4, ""user"": ""Rita skeeter""}, {""distance"": 0.5773664184816969, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.5870035866934946, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.5971530022276985, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""67"": 0.283376021009889, ""Micha\u0142 Wo\u017aniak"": 0.5871743358009633, ""Rita skeeter"": 0.5333197742375771}"
bray_curtis,7,Anita,1,Mateusz,False,0.185889,7,"[{""distance"": 0.18180492402115245, ""sample"": 3, ""user"": ""Mateusz""}, {""distance"": 0.18779547328019208, ""sample"": 4, ""user"": ""Anita""}, {""distance"": 0.18997385750670304, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 0.2322943365069993, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 0.2445517234184986, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 0.2507153594280675, ""sample"": 3, ""user"": ""Olo""}, {""distance"": 0.25311925015784353, ""sample"": 5, ""user"": ""Sylwia""}]","{""Anita"": 0.18779547328019208, ""HETER"": 0.23842302996274894, ""Mateusz"": 0.18588939076392774, ""Olo"": 0.2507153594280675, ""Sylwia"": 0.25311925015784353}"
bray_curtis,7,Anita,2,Mateusz,False,0.247366,7,"[{""distance"": 0.21984090677688387, ""sample"": 5, ""user"": ""Anita""}, {""distance"": 0.22212082809676809, ""sample"": 1, ""user"": ""Mateusz""}, {""distance"": 0.2387864160597738, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 0.24987202781632273, ""sample"": 3, ""user"": ""Emilia_A""}, {""distance"": 0.2726116049194717, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 0.27992233375619535, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 0.2883052052625465, ""sample"": 3, ""user"": ""Sylwia""}]","{""Anita"": 0.21984090677688387, ""Emilia_A"": 0.24987202781632273, ""Maja"": 0.27992233375619535, ""Mateusz"": 0.24736621650811988, ""Sylwia"": 0.2635458106611601}"
bray_curtis,7,Anita,3,Mateusz,False,0.2582,7,"[{""distance"": 0.20581094039385264, ""sample"": 2, ""user"": ""Olo""}, {""distance"": 0.21390619209613188, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 0.23552735659786625, ""sample"": 4, ""user"": ""Mateusz""}, {""distance"": 0.2374274922757486, ""sample"": 5, ""user"": ""Anita""}, {""distance"": 0.2645669782735586, ""sample"": 4, ""user"": ""Sylwia""}, {""distance"": 0.2808721071853265, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 0.286575759502765, ""sample"": 3, ""user"": ""Sylwia""}]","{""Anita"": 0.2374274922757486, ""Dominik"": 0.21390619209613188, ""Mateusz"": 0.2581997318915964, ""Olo"": 0.20581094039385264, ""Sylwia"": 0.2755713688881618}"
bray_curtis,7,Anita,4,Mateusz,False,0.204433,7,"[{""distance"": 0.1561120888684432, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 0.18779547328019208, ""sample"": 1, ""user"": ""Anita""}, {""distance"": 0.19081223013120377, ""sample"": 1, ""user"": ""Majkel""}, {""distance"": 0.21014641845752693, ""sample"": 5, ""user"": ""Sylwia""}, {""distance"": 0.22868247600551073, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 0.25275378053213554, ""sample"": 3, ""user"": ""Mateusz""}, {""distance"": 0.2576231038654676, ""sample"": 1, ""user"": ""Olo""}]","{""Anita"": 0.18779547328019208, ""HETER"": 0.22868247600551073, ""Majkel"": 0.19081223013120377, ""Mateusz"": 0.20443293470028936, ""Olo"": 0.2576231038654676, ""Sylwia"": 0.21014641845752693}"
bray_curtis,7,Anita,5,HETER,False,0.220854,7,"[{""distance"": 0.1898056591844711, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 0.21747551755152597, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 0.21984090677688387, ""sample"": 2, ""user"": ""Anita""}, {""distance"": 0.224231877709778, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 0.22552429005336397, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 0.22697707554641303, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 0.23553401200088334, ""sample"": 1, ""user"": ""Sylwia""}]","{""Anita"": 0.21984090677688387, ""HETER"": 0.220853697630652, ""Maja"": 0.22697707554641303, ""Mateusz"": 0.1898056591844711, ""Sylwia"": 0.23052915102712365}"
bray_curtis,7,Bartek,1,Ulung,False,0.336083,7,"[{""distance"": 0.2031059331782238, ""sample"": 5, ""user"": ""Ulung""}, {""distance"": 0.4369968271958545, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 0.45832247482134275, ""sample"": 4, ""user"": ""Bartek""}, {""distance"": 0.46906092959779305, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 0.4709488607092291, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 0.5003880912140971, ""sample"": 1, ""user"": ""Maja""}, {""distance"": 0.5149053622665726, ""sample"": 2, ""user"": ""Bartek""}]","{""Bartek"": 0.48661391854395764, ""Maja"": 0.5003880912140971, ""Nick:)"": 0.4539728439525418, ""Ulung"": 0.33608343138800845}"
bray_curtis,7,Bartek,2,Nick:),False,0.267396,7,"[{""distance"": 0.14622135557598148, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 0.2456159400771609, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 0.25963991090556493, ""sample"": 4, ""user"": ""Bartek""}, {""distance"": 0.2913752054365343, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 0.3247918221453755, ""sample"": 3, ""user"": ""Nick:)""}, {""distance"": 0.32982829784051443, ""sample"": 3, ""user"": ""Bartek""}, {""distance"": 0.3311740202507325, ""sample"": 1, ""user"": ""Nick:)""}]","{""Bartek"": 0.2783613829410801, ""Nick:)"": 0.26739573265736316, ""Ulung"": 0.2913752054365343}"
bray_curtis,7,Bartek,3,Nick:),False,0.265455,7,"[{""distance"": 0.1593651648864121, ""sample"": 3, ""user"": ""Nick:)""}, {""distance"": 0.28926887441218224, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 0.3025869308740626, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 0.3072210344237808, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 0.3159082564820618, ""sample"": 4, ""user"": ""Bartek""}, {""distance"": 0.3297797196790152, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 0.32982829784051443, ""sample"": 2, ""user"": ""Bartek""}]","{""Bartek"": 0.3228682771612881, ""Nick:)"": 0.265455306329736, ""Ulung"": 0.2959279026431224}"
bray_curtis,7,Bartek,4,Ulung,False,0.284734,7,"[{""distance"": 0.25963991090556493, ""sample"": 2, ""user"": ""Bartek""}, {""distance"": 0.26928153085135315, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 0.2709173108699228, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 0.2765700095503289, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 0.2834059974854014, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 0.2881700565488566, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 0.3067133393097348, ""sample"": 3, ""user"": ""Ulung""}]","{""Bartek"": 0.2739049837272107, ""Nick:)"": 0.27634376416837725, ""Ulung"": 0.28473355324332883}"
bray_curtis,7,Bartek,5,Ulung,False,0.265268,7,"[{""distance"": 0.21759392669419667, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 0.2456159400771609, ""sample"": 2, ""user"": ""Bartek""}, {""distance"": 0.2626989672099751, ""sample"": 1, ""user"": ""Ulung""}, {""distance"": 0.2881700565488566, ""sample"": 4, ""user"": ""Bartek""}, {""distance"": 0.28878634555946914, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 0.30020392378834576, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 0.31551122847287316, ""sample"": 2, ""user"": ""Ulung""}]","{""Bartek"": 0.2668929983130087, ""Nick:)"": 0.2944951346739074, ""Ulung"": 0.2652680407923483}"
bray_curtis,7,Dominik,1,Maja,False,0.220003,7,"[{""distance"": 0.178994410861339, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 0.1862903496729749, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 0.18967729909348935, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 0.19819850340125553, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 0.20564539207344218, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 0.22519078472539994, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 0.2366196990951769, ""sample"": 2, ""user"": ""Maja""}]","{""Dominik"": 0.18433585497741417, ""HETER"": 0.1862903496729749, ""Maja"": 0.22000299574061077, ""Olo"": 0.20564539207344218}"
bray_curtis,7,Dominik,2,Maja,False,0.146993,7,"[{""distance"": 0.10134639215997339, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 0.1664635162848307, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 0.1724561465300362, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 0.18967729909348935, ""sample"": 1, ""user"": ""Dominik""}, {""distance"": 0.1926386433620081, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 0.19419802861707192, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 0.19772301849218654, ""sample"": 3, ""user"": ""HETER""}]","{""Dominik"": 0.17807040768916002, ""HETER"": 0.19596052355462923, ""Maja"": 0.14699251776099073, ""Olo"": 0.1724561465300362}"
bray_curtis,7,Dominik,3,Olo,False,0.134933,7,"[{""distance"": 0.11046699390062317, ""sample"": 2, ""user"": ""Maja""}, {""distance"": 0.12789221318302432, ""sample"": 5, ""user"": ""Olo""}, {""distance"": 0.1419739968819229, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 0.1664635162848307, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 0.178994410861339, ""sample"": 1, ""user"": ""Dominik""}, {""distance"": 0.188051218410136, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 0.19015247547458627, ""sample"": 3, ""user"": ""HETER""}]","{""Dominik"": 0.17272896357308484, ""HETER"": 0.19015247547458627, ""Maja"": 0.11046699390062317, ""Majkel"": 0.188051218410136, ""Olo"": 0.1349331050324736}"
bray_curtis,7,Dominik,4,Maja,False,0.231315,7,"[{""distance"": 0.20040814990387587, ""sample"": 2, ""user"": ""Olo""}, {""distance"": 0.21390619209613188, ""sample"": 3, ""user"": ""Anita""}, {""distance"": 0.22213600143685525, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 0.22961019697832208, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 0.2330189013178124, ""sample"": 4, ""user"": ""Maja""}, {""distance"": 0.25676724490010355, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 0.263339335926029, ""sample"": 1, ""user"": ""Dominik""}]","{""Anita"": 0.21390619209613188, ""Dominik"": 0.24273766868144211, ""Maja"": 0.23131454914806723, ""Marcin"": 0.25676724490010355, ""Olo"": 0.20040814990387587}"
bray_curtis,7,Dominik,5,HETER,False,0.205569,7,"[{""distance"": 0.1528288724087866, ""sample"": 4, ""user"": ""HETER""}, {""distance"": 0.21904071196120795, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 0.2196772839227403, ""sample"": 1, ""user"": ""Olo""}, {""distance"": 0.22809577576869797, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 0.23014475353120348, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 0.23387450227278533, ""sample"": 1, ""user"": ""Marcin""}, {""distance"": 0.23578379728703938, ""sample"": 2, ""user"": ""HETER""}]","{""Dominik"": 0.23014475353120348, ""HETER"": 0.205569481821508, ""Maja"": 0.21904071196120795, ""Marcin"": 0.23387450227278533, ""Olo"": 0.2196772839227403}"
bray_curtis,7,Emilia_A,2,Emilia_A,True,0.194543,7,"[{""distance"": 0.12682978884954513, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 0.16154359737645121, ""sample"": 4, ""user"": ""Emilia_A""}, {""distance"": 0.18793055195121292, ""sample"": 2, ""user"": ""Marcin""}, {""distance"": 0.1946639441898111, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 0.20672491561369724, ""sample"": 5, ""user"": ""Emilia_A""}, {""distance"": 0.21535933318289482, ""sample"": 3, ""user"": ""Emilia_A""}, {""distance"": 0.21743176271338582, ""sample"": 1, ""user"": ""Sylwia""}]","{""Emilia_A"": 0.19454261539101445, ""Majkel"": 0.1946639441898111, ""Marcin"": 0.15738017040037902, ""Sylwia"": 0.21743176271338582}"
bray_curtis,7,Emilia_A,3,Emilia_A,True,0.158903,7,"[{""distance"": 0.12250304568419414, ""sample"": 4, ""user"": ""Emilia_A""}, {""distance"": 0.13442170848084245, ""sample"": 3, ""user"": ""Marcin""}, {""distance"": 0.1953021491627698, ""sample"": 5, ""user"": ""Emilia_A""}, {""distance"": 0.1961189354570729, ""sample"": 4, ""user"": ""Lukasz""}, {""distance"": 0.19907035652725968, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 0.20340775765446154, ""sample"": 2, ""user"": ""Marcin""}, {""distance"": 0.2061420680493185, ""sample"": 5, ""user"": ""Majkel""}]","{""Emilia_A"": 0.15890259742348198, ""Lukasz"": 0.1961189354570729, ""Majkel"": 0.2061420680493185, ""Marcin"": 0.16891473306765198, ""Sylwia"": 0.19907035652725968}"
